territorio,geocode,estado,ano,variavel,chave,unidade,valor
Glória D'Oeste,5103957,MT,2012,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.695339
Glória D'Oeste,5103957,MT,2013,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.215283
Glória D'Oeste,5103957,MT,2014,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.291672
Glória D'Oeste,5103957,MT,2015,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,27.314594
Glória D'Oeste,5103957,MT,2016,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.468120
Glória D'Oeste,5103957,MT,2017,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.803218
Glória D'Oeste,5103957,MT,2018,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.508023
Glória D'Oeste,5103957,MT,2019,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,27.832503
Glória D'Oeste,5103957,MT,2020,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,28.715969
Glória D'Oeste,5103957,MT,2021,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,27.486796
Glória D'Oeste,5103957,MT,2022,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.978785
Glória D'Oeste,5103957,MT,2023,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,28.015644
Glória D'Oeste,5103957,MT,2024,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,28.625538
Glória D'Oeste,5103957,MT,1985,Precipitação anual,atmosphere_annual_precipitation,mm,1117.392793
Glória D'Oeste,5103957,MT,1986,Precipitação anual,atmosphere_annual_precipitation,mm,1216.591858
Glória D'Oeste,5103957,MT,1987,Precipitação anual,atmosphere_annual_precipitation,mm,1158.161998
Glória D'Oeste,5103957,MT,1988,Precipitação anual,atmosphere_annual_precipitation,mm,1232.939474
Glória D'Oeste,5103957,MT,1989,Precipitação anual,atmosphere_annual_precipitation,mm,1501.278797
Glória D'Oeste,5103957,MT,1990,Precipitação anual,atmosphere_annual_precipitation,mm,1319.209481
Glória D'Oeste,5103957,MT,1991,Precipitação anual,atmosphere_annual_precipitation,mm,1336.085574
Glória D'Oeste,5103957,MT,1992,Precipitação anual,atmosphere_annual_precipitation,mm,1408.092581
Glória D'Oeste,5103957,MT,1993,Precipitação anual,atmosphere_annual_precipitation,mm,994.006822
Glória D'Oeste,5103957,MT,1994,Precipitação anual,atmosphere_annual_precipitation,mm,1314.082058
Glória D'Oeste,5103957,MT,1995,Precipitação anual,atmosphere_annual_precipitation,mm,1264.022186
Glória D'Oeste,5103957,MT,1996,Precipitação anual,atmosphere_annual_precipitation,mm,1223.914781
Glória D'Oeste,5103957,MT,1997,Precipitação anual,atmosphere_annual_precipitation,mm,1237.310548
Glória D'Oeste,5103957,MT,1998,Precipitação anual,atmosphere_annual_precipitation,mm,1643.018350
Glória D'Oeste,5103957,MT,1999,Precipitação anual,atmosphere_annual_precipitation,mm,1079.537928
Glória D'Oeste,5103957,MT,2000,Precipitação anual,atmosphere_annual_precipitation,mm,1329.879987
Glória D'Oeste,5103957,MT,2001,Precipitação anual,atmosphere_annual_precipitation,mm,1443.003372
Glória D'Oeste,5103957,MT,2002,Precipitação anual,atmosphere_annual_precipitation,mm,1230.036472
Glória D'Oeste,5103957,MT,2003,Precipitação anual,atmosphere_annual_precipitation,mm,1501.472052
Glória D'Oeste,5103957,MT,2004,Precipitação anual,atmosphere_annual_precipitation,mm,1273.437640
Glória D'Oeste,5103957,MT,2005,Precipitação anual,atmosphere_annual_precipitation,mm,1345.075729
Glória D'Oeste,5103957,MT,2006,Precipitação anual,atmosphere_annual_precipitation,mm,1619.100492
Glória D'Oeste,5103957,MT,2007,Precipitação anual,atmosphere_annual_precipitation,mm,1353.583853
Glória D'Oeste,5103957,MT,2008,Precipitação anual,atmosphere_annual_precipitation,mm,1337.537296
Glória D'Oeste,5103957,MT,2009,Precipitação anual,atmosphere_annual_precipitation,mm,1466.243971
Glória D'Oeste,5103957,MT,2010,Precipitação anual,atmosphere_annual_precipitation,mm,1114.847801
Glória D'Oeste,5103957,MT,2011,Precipitação anual,atmosphere_annual_precipitation,mm,1286.583239
Glória D'Oeste,5103957,MT,2012,Precipitação anual,atmosphere_annual_precipitation,mm,1466.491344
Glória D'Oeste,5103957,MT,2013,Precipitação anual,atmosphere_annual_precipitation,mm,1277.313755
Glória D'Oeste,5103957,MT,2014,Precipitação anual,atmosphere_annual_precipitation,mm,1794.735300
Glória D'Oeste,5103957,MT,2015,Precipitação anual,atmosphere_annual_precipitation,mm,1245.791491
Glória D'Oeste,5103957,MT,2016,Precipitação anual,atmosphere_annual_precipitation,mm,1154.065944
Glória D'Oeste,5103957,MT,2017,Precipitação anual,atmosphere_annual_precipitation,mm,1379.571283
Glória D'Oeste,5103957,MT,2018,Precipitação anual,atmosphere_annual_precipitation,mm,1358.636820
Glória D'Oeste,5103957,MT,2019,Precipitação anual,atmosphere_annual_precipitation,mm,871.685021
Glória D'Oeste,5103957,MT,2020,Precipitação anual,atmosphere_annual_precipitation,mm,737.615090
Glória D'Oeste,5103957,MT,2021,Precipitação anual,atmosphere_annual_precipitation,mm,1165.484424
Glória D'Oeste,5103957,MT,2022,Precipitação anual,atmosphere_annual_precipitation,mm,962.230149
Glória D'Oeste,5103957,MT,2023,Precipitação anual,atmosphere_annual_precipitation,mm,1087.129853
Glória D'Oeste,5103957,MT,2024,Precipitação anual,atmosphere_annual_precipitation,mm,887.944436
Glória D'Oeste,5103957,MT,1998,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,170.858586
Glória D'Oeste,5103957,MT,1999,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,172.971380
Glória D'Oeste,5103957,MT,2000,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,150.406285
Glória D'Oeste,5103957,MT,2001,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,135.921437
Glória D'Oeste,5103957,MT,2002,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,150.765993
Glória D'Oeste,5103957,MT,2003,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,154.167228
Glória D'Oeste,5103957,MT,2004,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,166.193042
Glória D'Oeste,5103957,MT,2005,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,163.814254
Glória D'Oeste,5103957,MT,2006,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,163.347924
Glória D'Oeste,5103957,MT,2007,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,170.388889
Glória D'Oeste,5103957,MT,2008,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,175.721661
Glória D'Oeste,5103957,MT,2009,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,155.798541
Glória D'Oeste,5103957,MT,2010,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,198.928732
Glória D'Oeste,5103957,MT,2011,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,174.535354
Glória D'Oeste,5103957,MT,2012,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,163.559484
Glória D'Oeste,5103957,MT,2013,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,166.901796
Glória D'Oeste,5103957,MT,2014,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,147.914703
Glória D'Oeste,5103957,MT,2015,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,164.295174
Glória D'Oeste,5103957,MT,2016,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,171.804153
Glória D'Oeste,5103957,MT,2017,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,158.767116
Glória D'Oeste,5103957,MT,2018,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,154.360831
Glória D'Oeste,5103957,MT,2019,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,181.118406
Glória D'Oeste,5103957,MT,2020,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,212.579125
Glória D'Oeste,5103957,MT,2021,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,185.017957
Glória D'Oeste,5103957,MT,2022,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,194.849046
Glória D'Oeste,5103957,MT,2023,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,180.459035
Glória D'Oeste,5103957,MT,2024,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,197.809203
Glória D'Oeste,5103957,MT,2003,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,17.337831
Glória D'Oeste,5103957,MT,2004,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,26.042453
Glória D'Oeste,5103957,MT,2005,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,20.999193
Glória D'Oeste,5103957,MT,2006,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,15.831030
Glória D'Oeste,5103957,MT,2007,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,27.121900
Glória D'Oeste,5103957,MT,2008,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,14.780500
Glória D'Oeste,5103957,MT,2009,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,9.594957
Glória D'Oeste,5103957,MT,2010,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,25.811503
Glória D'Oeste,5103957,MT,2011,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,10.639752
Glória D'Oeste,5103957,MT,2012,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,10.972085
Glória D'Oeste,5103957,MT,2013,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,8.537417
Glória D'Oeste,5103957,MT,2014,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,9.868645
Glória D'Oeste,5103957,MT,2015,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,13.969325
Glória D'Oeste,5103957,MT,2016,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,11.077958
Glória D'Oeste,5103957,MT,2017,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,11.707215
Glória D'Oeste,5103957,MT,2018,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,9.337251
Glória D'Oeste,5103957,MT,2019,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,14.105641
Glória D'Oeste,5103957,MT,2020,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,29.408695
Glória D'Oeste,5103957,MT,2021,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,16.100310
Glória D'Oeste,5103957,MT,2022,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,12.684227
Glória D'Oeste,5103957,MT,2023,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,13.462208
Glória D'Oeste,5103957,MT,2024,PM2.5 anual,atmosphere_annual_fine_particulate_matter_pm2_5,µg/m³,44.669219
Indiavaí,5104500,MT,1985,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.081945
Indiavaí,5104500,MT,1986,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.993966
Indiavaí,5104500,MT,1987,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.538791
Indiavaí,5104500,MT,1988,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.510308
Indiavaí,5104500,MT,1989,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.474358
Indiavaí,5104500,MT,1990,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.459181
Indiavaí,5104500,MT,1991,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.815460
Indiavaí,5104500,MT,1992,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.211410
Indiavaí,5104500,MT,1993,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.128927
Indiavaí,5104500,MT,1994,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.884300
Indiavaí,5104500,MT,1995,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.229204
Indiavaí,5104500,MT,1996,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.660277
Indiavaí,5104500,MT,1997,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.315531
Indiavaí,5104500,MT,1998,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.312312
Indiavaí,5104500,MT,1999,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.306580
Indiavaí,5104500,MT,2000,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.120389
Indiavaí,5104500,MT,2001,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.885697
Indiavaí,5104500,MT,2002,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.605793
Indiavaí,5104500,MT,2003,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.117902
Indiavaí,5104500,MT,2004,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.631226
Indiavaí,5104500,MT,2005,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.329676
Indiavaí,5104500,MT,2006,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.060504
Indiavaí,5104500,MT,2007,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.038319
Indiavaí,5104500,MT,2008,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.292275
Indiavaí,5104500,MT,2009,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.240552
Indiavaí,5104500,MT,2010,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.536258
Indiavaí,5104500,MT,2011,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.449927
Indiavaí,5104500,MT,2012,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.569355
Indiavaí,5104500,MT,2013,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.099297
Indiavaí,5104500,MT,2014,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.050115
Indiavaí,5104500,MT,2015,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.724203
Indiavaí,5104500,MT,2016,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.757147
Indiavaí,5104500,MT,2017,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.346214
Indiavaí,5104500,MT,2018,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.198439
Indiavaí,5104500,MT,2019,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.082518
Indiavaí,5104500,MT,2020,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,35.300276
Indiavaí,5104500,MT,2021,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.102951
Indiavaí,5104500,MT,2022,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.178271
Indiavaí,5104500,MT,2023,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.449065
Indiavaí,5104500,MT,2024,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,35.392261
Glória D'Oeste,5103957,MT,1985,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,3.940516
Glória D'Oeste,5103957,MT,1986,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,12.762065
Glória D'Oeste,5103957,MT,1987,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,11.583614
Glória D'Oeste,5103957,MT,1988,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,4.297419
Glória D'Oeste,5103957,MT,1989,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,5.237935
Glória D'Oeste,5103957,MT,1990,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,7.297419
Glória D'Oeste,5103957,MT,1991,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,3.237935
Glória D'Oeste,5103957,MT,1992,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,3.059484
Glória D'Oeste,5103957,MT,1993,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,2.118967
Glória D'Oeste,5103957,MT,1994,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,2.475870
Glória D'Oeste,5103957,MT,1995,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,11.821549
Glória D'Oeste,5103957,MT,1996,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,9.178451
Glória D'Oeste,5103957,MT,1997,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,9.583614
Glória D'Oeste,5103957,MT,1998,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,17.567901
Glória D'Oeste,5103957,MT,1999,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,2.370370
